タイムスタンプ,回線番号,下りのトラヒック量(Byte),上りのトラヒック量(Byte),下りの廃棄量(Packets),下りの廃棄量(Byte)
2026-02-07 07:35:00,SS00-00,713245879,577815788,0,0
2026-02-07 07:35:00,TT00-00,302691319,61253170,0,0
2026-02-07 07:35:00,UU00-00,96501692,505485529,0,0
2026-02-07 07:35:00,VV00-00,964752764,268807602,0,0
2026-02-07 07:35:00,WW00-00,488030784,218478258,0,0
2026-02-07 07:35:00,XX00-00,721399723,147649723,0,0
2026-02-07 07:35:00,YY00-00,654844003,970220738,0,0
2026-02-07 07:35:00,ZZ00-00,269931715,344474174,0,0
2026-02-07 07:40:00,AA00-00,198142584,389544331,0,0
2026-02-07 07:40:00,BB00-00,658973957,63126320,0,0
2026-02-07 07:40:00,CC00-00,50193140,399654712,0,0
2026-02-07 07:40:00,DD00-00,157764999,434968728,0,0
2026-02-07 07:40:00,EE00-00,200675439,44902393,0,0
2026-02-07 07:40:00,FF00-00,151033165,138523724,0,0
2026-02-07 07:40:00,GG00-00,154192343,384878062,20516,30774130
2026-02-07 07:40:00,HH00-00,269931169,231211600,0,0
2026-02-07 07:40:00,II00-00,131938485,42201557,0,0
2026-02-07 07:40:00,JJ00-00,468365460,88453181,0,0
2026-02-07 07:40:00,KK00-00,930785239,175772636,0,0
2026-02-07 07:40:00,LL00-00,543654314,617156801,0,0
2026-02-07 07:40:00,MM00-00,254295756,262598296,25255,37883605
2026-02-07 07:40:00,NN00-00,259075701,69240850,0,0
2026-02-07 07:40:00,OO00-00,308018784,487367214,0,0
2026-02-07 07:40:00,PP00-00,169609293,60154437,0,0
2026-02-07 07:40:00,QQ00-00,198416487,292085407,0,0
2026-02-07 07:40:00,RR00-00,197784939,250206940,0,0
2026-02-07 07:40:00,SS00-00,690873131,541783428,0,0
2026-02-07 07:40:00,TT00-00,287574262,66766060,0,0
2026-02-07 07:40:00,UU00-00,94813092,456268537,0,0
2026-02-07 07:40:00,VV00-00,882175284,287067935,92455,138682879
2026-02-07 07:40:00,WW00-00,470191472,216575943,45038,67557775
2026-02-07 07:40:00,XX00-00,746090099,156710217,58114,87172191
2026-02-07 07:40:00,YY00-00,666457338,936976068,0,0
2026-02-07 07:40:00,ZZ00-00,258376079,319650029,0,0
2026-02-07 07:45:00,AA00-00,212155546,383101506,0,0
2026-02-07 07:45:00,BB00-00,691327521,58539696,0,0
2026-02-07 07:45:00,CC00-00,48325864,425742952,0,0
2026-02-07 07:45:00,DD00-00,166994182,467123878,16291,24437000
2026-02-07 07:45:00,EE00-00,203998266,42910652,0,0
2026-02-07 07:45:00,FF00-00,149950732,125796976,0,0
2026-02-07 07:45:00,GG00-00,150737743,378855326,0,0
2026-02-07 07:45:00,HH00-00,245233402,215251862,0,0
2026-02-07 07:45:00,II00-00,132589016,41407524,0,0
2026-02-07 07:45:00,JJ00-00,488306039,81986916,0,0
2026-02-07 07:45:00,KK00-00,968157872,190984867,0,0
2026-02-07 07:45:00,LL00-00,519101492,559452728,0,0
2026-02-07 07:45:00,MM00-00,245067899,266610493,0,0
2026-02-07 07:45:00,NN00-00,268150388,71462230,0,0
2026-02-07 07:45:00,OO00-00,314530434,534959966,0,0
2026-02-07 07:45:00,PP00-00,179851174,56191928,0,0
2026-02-07 07:45:00,QQ00-00,183617351,314368797,0,0
2026-02-07 07:45:00,RR00-00,179604846,257818672,17561,26341557
2026-02-07 07:45:00,SS00-00,713185631,518489387,0,0
2026-02-07 07:45:00,TT00-00,264689224,73011897,0,0
2026-02-07 07:45:00,UU00-00,93273296,422776169,0,0
2026-02-07 07:45:00,VV00-00,893940279,299998696,0,0
2026-02-07 07:45:00,WW00-00,442989558,198952854,0,0
2026-02-07 07:45:00,XX00-00,692406659,163394742,0,0
2026-02-07 07:45:00,YY00-00,654327219,1009205076,0,0
2026-02-07 07:45:00,ZZ00-00,258887693,319125871,0,0
2026-02-07 07:50:00,AA00-00,228965672,363791949,0,0
2026-02-07 07:50:00,BB00-00,623511403,53990879,0,0
2026-02-07 07:50:00,CC00-00,50910476,451366644,0,0
2026-02-07 07:50:00,DD00-00,153888018,503493120,0,0
2026-02-07 07:50:00,EE00-00,208507017,38794212,16493,24739977
2026-02-07 07:50:00,FF00-00,160613426,114422135,11655,17482683
2026-02-07 07:50:00,GG00-00,153276521,382138214,0,0
2026-02-07 07:50:00,HH00-00,253184022,233334829,0,0
2026-02-07 07:50:00,II00-00,136831717,41084616,0,0
2026-02-07 07:50:00,JJ00-00,506068125,89784209,0,0
2026-02-07 07:50:00,KK00-00,976188104,183187635,0,0
2026-02-07 07:50:00,LL00-00,481921823,585976313,0,0
2026-02-07 07:50:00,MM00-00,243112429,249565173,19993,29990511
2026-02-07 07:50:00,NN00-00,284324617,71514314,0,0
2026-02-07 07:50:00,OO00-00,332484033,501693621,0,0
2026-02-07 07:50:00,PP00-00,184055440,53632477,0,0
2026-02-07 07:50:00,QQ00-00,196726562,290367714,0,0
2026-02-07 07:50:00,RR00-00,192797448,251632025,0,0
2026-02-07 07:50:00,SS00-00,732058019,559889168,0,0
2026-02-07 07:50:00,TT00-00,250661319,69285409,0,0
2026-02-07 07:50:00,UU00-00,97049536,437362578,0,0
2026-02-07 07:50:00,VV00-00,969841626,312464828,0,0
2026-02-07 07:50:00,WW00-00,454402669,192006149,30603,45904706
2026-02-07 07:50:00,XX00-00,687162569,163224518,0,0
2026-02-07 07:50:00,YY00-00,589035980,924418187,64940,97410914
2026-02-07 07:50:00,ZZ00-00,271865934,323984011,0,0
2026-02-07 07:55:00,AA00-00,214706526,366422616,23548,35323467
2026-02-07 07:55:00,BB00-00,594363501,54621424,0,0
2026-02-07 07:55:00,CC00-00,54640333,416915641,6517,9776271
2026-02-07 07:55:00,DD00-00,161402472,551186131,0,0
2026-02-07 07:55:00,EE00-00,203905853,41254988,25869,38803699
2026-02-07 07:55:00,FF00-00,149797447,108577921,0,0
2026-02-07 07:55:00,GG00-00,141837013,416428509,0,0
2026-02-07 07:55:00,HH00-00,267887184,212768537,0,0
2026-02-07 07:55:00,II00-00,146237412,38190389,0,0
2026-02-07 07:55:00,JJ00-00,509141219,80921327,41817,62725830
2026-02-07 07:55:00,KK00-00,985192629,184587716,119647,179471655
2026-02-07 07:55:00,LL00-00,476455747,574853844,0,0
2026-02-07 07:55:00,MM00-00,228840702,262415355,0,0
2026-02-07 07:55:00,NN00-00,259151544,69570676,0,0
2026-02-07 07:55:00,OO00-00,363083334,514666865,0,0
2026-02-07 07:55:00,PP00-00,172393499,50261890,0,0
2026-02-07 07:55:00,QQ00-00,183204881,271499010,15159,22738739
2026-02-07 07:55:00,RR00-00,174978473,251564250,0,0
2026-02-07 07:55:00,SS00-00,706459040,549189656,0,0
2026-02-07 07:55:00,TT00-00,237342107,73542318,0,0
2026-02-07 07:55:00,UU00-00,99002925,401993792,0,0
2026-02-07 07:55:00,VV00-00,1063304554,317736646,0,0
2026-02-07 07:55:00,WW00-00,438166646,198172173,0,0
2026-02-07 07:55:00,XX00-00,685849825,164395517,81055,121583096
2026-02-07 07:55:00,YY00-00,568041155,962631730,0,0
2026-02-07 07:55:00,ZZ00-00,244969302,294952626,22168,33252236
2026-02-07 08:00:00,AA00-00,202129708,387993339,0,0
2026-02-07 08:00:00,BB00-00,646655160,56056049,0,0
2026-02-07 08:00:00,CC00-00,52704753,425215034,0,0
2026-02-07 08:00:00,DD00-00,156474173,504398183,0,0
2026-02-07 08:00:00,EE00-00,221838122,43166185,0,0
2026-02-07 08:00:00,FF00-00,137403550,100286980,14778,22168206
2026-02-07 08:00:00,GG00-00,141308264,450517386,0,0
2026-02-07 08:00:00,HH00-00,277417017,204463719,27758,41637751
2026-02-07 08:00:00,II00-00,153038010,35044146,18267,27401260
2026-02-07 08:00:00,JJ00-00,546838295,77340020,0,0
2026-02-07 08:00:00,KK00-00,937866177,186938758,0,0
2026-02-07 08:00:00,LL00-00,453104780,600834836,0,0
2026-02-07 08:00:00,MM00-00,211720259,239470074,0,0
2026-02-07 08:00:00,NN00-00,243178480,63341906,0,0
2026-02-07 08:00:00,OO00-00,395422826,538887335,0,0
2026-02-07 08:00:00,PP00-00,172788674,49896583,0,0
2026-02-07 08:00:00,QQ00-00,193417936,294619224,0,0
2026-02-07 08:00:00,RR00-00,176850603,261349999,0,0
2026-02-07 08:00:00,SS00-00,650006746,527546570,0,0
2026-02-07 08:00:00,TT00-00,254359842,80789427,0,0
2026-02-07 08:00:00,UU00-00,105245784,441214255,0,0
2026-02-07 08:00:00,VV00-00,1103279562,341378219,0,0
2026-02-07 08:00:00,WW00-00,403443300,198133781,0,0
2026-02-07 08:00:00,XX00-00,733547102,156557076,0,0
2026-02-07 08:00:00,YY00-00,539739350,913238627,0,0
2026-02-07 08:00:00,ZZ00-00,252335720,269829122,0,0
2026-02-07 08:05:00,AA00-00,209240347,409250986,0,0
2026-02-07 08:05:00,BB00-00,689662495,50877808,0,0
2026-02-07 08:05:00,CC00-00,50309250,428599583,0,0
2026-02-07 08:05:00,DD00-00,158168726,462108068,0,0
2026-02-07 08:05:00,EE00-00,213323094,43919909,0,0
2026-02-07 08:05:00,FF00-00,124272592,92155738,0,0
2026-02-07 08:05:00,GG00-00,131629663,446536354,0,0
2026-02-07 08:05:00,HH00-00,270317380,224861090,0,0
2026-02-07 08:05:00,II00-00,165689395,34966911,0,0
2026-02-07 08:05:00,JJ00-00,509709132,69721495,0,0
2026-02-07 08:05:00,KK00-00,1025050097,184181885,0,0
2026-02-07 08:05:00,LL00-00,422355055,653301426,0,0
2026-02-07 08:05:00,MM00-00,197330817,228411324,0,0
2026-02-07 08:05:00,NN00-00,243624214,58323313,0,0
2026-02-07 08:05:00,OO00-00,386307119,564379272,0,0
2026-02-07 08:05:00,PP00-00,179560513,51198688,0,0
2026-02-07 08:05:00,QQ00-00,180490077,309982607,0,0
2026-02-07 08:05:00,RR00-00,181984856,262295783,0,0
2026-02-07 08:05:00,SS00-00,640528407,487916239,0,0
2026-02-07 08:05:00,TT00-00,235513980,84183943,0,0
2026-02-07 08:05:00,UU00-00,107531068,448143396,0,0
2026-02-07 08:05:00,VV00-00,1065249581,335505942,0,0
2026-02-07 08:05:00,WW00-00,402273407,215767938,0,0
2026-02-07 08:05:00,XX00-00,784613650,164958094,0,0
2026-02-07 08:05:00,YY00-00,487316312,956431581,56931,85397420
2026-02-07 08:05:00,ZZ00-00,276642330,284606816,0,0
2026-02-07 08:10:00,AA00-00,193290639,392355040,0,0
2026-02-07 08:10:00,BB00-00,645268377,48294485,0,0
2026-02-07 08:10:00,CC00-00,46109144,455769213,0,0
2026-02-07 08:10:00,DD00-00,144131955,507648367,18084,27126407
2026-02-07 08:10:00,EE00-00,206355295,40019872,0,0
2026-02-07 08:10:00,FF00-00,116688587,87130681,0,0
2026-02-07 08:10:00,GG00-00,131508113,470948124,11836,17754440
2026-02-07 08:10:00,HH00-00,272060419,202971925,0,0
2026-02-07 08:10:00,II00-00,160504728,37004371,15593,23389586
2026-02-07 08:10:00,JJ00-00,549437645,71981041,0,0
2026-02-07 08:10:00,KK00-00,1107873455,187230830,116277,174416829
2026-02-07 08:10:00,LL00-00,460012548,641062595,0,0
2026-02-07 08:10:00,MM00-00,216221680,236030712,0,0
2026-02-07 08:10:00,NN00-00,230709460,63282736,0,0
2026-02-07 08:10:00,OO00-00,388770142,612735022,0,0
2026-02-07 08:10:00,PP00-00,166586838,51575791,0,0
2026-02-07 08:10:00,QQ00-00,175307438,320889979,18722,28083201
2026-02-07 08:10:00,RR00-00,184943056,276535174,0,0
2026-02-07 08:10:00,SS00-00,584954184,451354924,0,0
2026-02-07 08:10:00,TT00-00,250529697,81611014,0,0
2026-02-07 08:10:00,UU00-00,113065070,446388446,0,0
2026-02-07 08:10:00,VV00-00,1112590290,308031666,0,0
2026-02-07 08:10:00,WW00-00,380715938,227647356,0,0
2026-02-07 08:10:00,XX00-00,856776678,162314226,0,0
2026-02-07 08:10:00,YY00-00,494832348,1015474884,0,0
2026-02-07 08:10:00,ZZ00-00,303317555,293205845,37372,56058206
2026-02-07 08:15:00,AA00-00,176309630,417060707,0,0
2026-02-07 08:15:00,BB00-00,707010647,49455057,0,0
2026-02-07 08:15:00,CC00-00,44088963,439712881,0,0
2026-02-07 08:15:00,DD00-00,156906046,501203520,0,0
2026-02-07 08:15:00,EE00-00,197368188,36417711,0,0
2026-02-07 08:15:00,FF00-00,110723268,95269248,0,0
2026-02-07 08:15:00,GG00-00,130402842,444085986,12357,18536527
2026-02-07 08:15:00,HH00-00,295184329,221557828,0,0
2026-02-07 08:15:00,II00-00,176057276,38250525,0,0
2026-02-07 08:15:00,JJ00-00,561133379,75431237,65190,97786495
2026-02-07 08:15:00,KK00-00,1090003024,180032743,0,0
2026-02-07 08:15:00,LL00-00,492966380,659005818,0,0
2026-02-07 08:15:00,MM00-00,195579725,239904229,0,0
2026-02-07 08:15:00,NN00-00,209447055,61466618,0,0
2026-02-07 08:15:00,OO00-00,397210747,575135206,0,0
2026-02-07 08:15:00,PP00-00,153989025,48504082,0,0
2026-02-07 08:15:00,QQ00-00,158265616,323564309,14584,21876792
2026-02-07 08:15:00,RR00-00,177127577,258170562,21290,31936347
2026-02-07 08:15:00,SS00-00,537939016,460733257,36880,55321294
2026-02-07 08:15:00,TT00-00,251661842,77990962,0,0
2026-02-07 08:15:00,UU00-00,107741326,439661695,9965,14947533
2026-02-07 08:15:00,VV00-00,1139149763,315671011,0,0
2026-02-07 08:15:00,WW00-00,359519328,218224977,0,0
2026-02-07 08:15:00,XX00-00,933325809,169709272,0,0
2026-02-07 08:15:00,YY00-00,535071864,934581621,0,0
2026-02-07 08:15:00,ZZ00-00,290006881,276085910,0,0
2026-02-07 08:20:00,AA00-00,171896167,394119724,0,0
2026-02-07 08:20:00,BB00-00,758347675,51410828,0,0
2026-02-07 08:20:00,CC00-00,41394509,438254966,0,0
2026-02-07 08:20:00,DD00-00,163991243,461657269,0,0
2026-02-07 08:20:00,EE00-00,196267905,36362114,13868,20803007
2026-02-07 08:20:00,FF00-00,112821569,97206046,0,0
2026-02-07 08:20:00,GG00-00,126043886,414518659,0,0
2026-02-07 08:20:00,HH00-00,298339465,219748839,23049,34573972
2026-02-07 08:20:00,II00-00,160457389,34813918,16217,24325957
2026-02-07 08:20:00,JJ00-00,593143347,82826178,0,0
2026-02-07 08:20:00,KK00-00,1014576844,189099556,0,0
2026-02-07 08:20:00,LL00-00,491665736,627352036,0,0
2026-02-07 08:20:00,MM00-00,189788162,254557379,0,0
2026-02-07 08:20:00,NN00-00,223252393,59230414,0,0
2026-02-07 08:20:00,OO00-00,413427118,573122199,0,0
2026-02-07 08:20:00,PP00-00,146709423,52420750,0,0
2026-02-07 08:20:00,QQ00-00,165923848,307990583,13352,20028119
2026-02-07 08:20:00,RR00-00,178929619,278033761,0,0
2026-02-07 08:20:00,SS00-00,580273180,425704004,49370,74055049
2026-02-07 08:20:00,TT00-00,266365006,75930741,0,0
2026-02-07 08:20:00,UU00-00,101286466,402246253,0,0
2026-02-07 08:20:00,VV00-00,1059583879,340955422,0,0
2026-02-07 08:20:00,WW00-00,334362966,224795551,0,0
2026-02-07 08:20:00,XX00-00,846753613,156369077,0,0
2026-02-07 08:20:00,YY00-00,544487633,853221409,68611,102917381
2026-02-07 08:20:00,ZZ00-00,299014305,289561985,0,0
2026-02-07 08:25:00,AA00-00,168708461,393545976,0,0
2026-02-07 08:25:00,BB00-00,747825528,52178643,88696,133044877
2026-02-07 08:25:00,CC00-00,40552038,481384331,0,0
2026-02-07 08:25:00,DD00-00,162100229,433782791,0,0
2026-02-07 08:25:00,EE00-00,199576982,33169781,0,0
2026-02-07 08:25:00,FF00-00,112573460,93790276,8281,12422370
2026-02-07 08:25:00,GG00-00,126979069,428988728,0,0
2026-02-07 08:25:00,HH00-00,305045139,215281572,0,0
2026-02-07 08:25:00,II00-00,144581119,33919103,0,0
2026-02-07 08:25:00,JJ00-00,602896225,77962210,63084,94626151
2026-02-07 08:25:00,KK00-00,986739358,176942885,122518,183777876
2026-02-07 08:25:00,LL00-00,503840869,594806432,51737,77606689
2026-02-07 08:25:00,MM00-00,197707020,231399854,0,0
2026-02-07 08:25:00,NN00-00,240810558,54507042,0,0
2026-02-07 08:25:00,OO00-00,401557758,566069315,0,0
2026-02-07 08:25:00,PP00-00,148616809,47940997,0,0
2026-02-07 08:25:00,QQ00-00,161144342,314717659,16067,24100692
2026-02-07 08:25:00,RR00-00,183129403,287220276,0,0
2026-02-07 08:25:00,SS00-00,535402582,398154251,0,0
2026-02-07 08:25:00,TT00-00,286214805,75090448,0,0
2026-02-07 08:25:00,UU00-00,109225706,380695691,0,0
2026-02-07 08:25:00,VV00-00,1095292233,373426471,0,0
2026-02-07 08:25:00,WW00-00,337038491,209577518,0,0
2026-02-07 08:25:00,XX00-00,857777985,143797130,83215,124822796
2026-02-07 08:25:00,YY00-00,516929681,850960381,0,0
2026-02-07 08:25:00,ZZ00-00,326160565,284994525,0,0
2026-02-07 08:30:00,AA00-00,179319811,405543986,0,0
2026-02-07 08:30:00,BB00-00,805211112,50250672,70626,105939038
2026-02-07 08:30:00,CC00-00,40472463,443244907,0,0
2026-02-07 08:30:00,DD00-00,156756679,426232837,0,0
2026-02-07 08:30:00,EE00-00,206547903,35965152,0,0
2026-02-07 08:30:00,FF00-00,120054205,100580817,0,0
2026-02-07 08:30:00,GG00-00,138692812,465339304,0,0
2026-02-07 08:30:00,HH00-00,296928064,224187278,0,0
2026-02-07 08:30:00,II00-00,142326833,31567588,0,0
2026-02-07 08:30:00,JJ00-00,548162436,81681747,0,0
2026-02-07 08:30:00,KK00-00,904128745,163456861,0,0
2026-02-07 08:30:00,LL00-00,511346048,645437479,0,0
2026-02-07 08:30:00,MM00-00,198746563,239977716,0,0
2026-02-07 08:30:00,NN00-00,218876333,53030371,14929,22394197
2026-02-07 08:30:00,OO00-00,393795892,512088255,0,0
2026-02-07 08:30:00,PP00-00,152764643,50777110,0,0
2026-02-07 08:30:00,QQ00-00,156231710,318575650,12249,18373800
2026-02-07 08:30:00,RR00-00,193732488,310569294,0,0
2026-02-07 08:30:00,SS00-00,531701612,402368631,0,0
2026-02-07 08:30:00,TT00-00,304076369,79358866,0,0
2026-02-07 08:30:00,UU00-00,98800979,398119214,0,0
2026-02-07 08:30:00,VV00-00,1001714182,380306120,109730,164595935
2026-02-07 08:30:00,WW00-00,342775561,194385896,0,0
2026-02-07 08:30:00,XX00-00,840652656,130213285,99127,148690541
2026-02-07 08:30:00,YY00-00,554002427,789901592,53661,80492666
2026-02-07 08:30:00,ZZ00-00,304704728,285664642,40606,60909275
2026-02-07 08:35:00,AA00-00,170634772,371916127,0,0
2026-02-07 08:35:00,BB00-00,821693013,47169262,79941,119912891
2026-02-07 08:35:00,CC00-00,39772859,403933445,0,0
2026-02-07 08:35:00,DD00-00,149470004,406332271,0,0
2026-02-07 08:35:00,EE00-00,187422408,36893177,0,0
2026-02-07 08:35:00,FF00-00,109814587,100307658,0,0
2026-02-07 08:35:00,GG00-00,133140922,491950567,10646,15970443
2026-02-07 08:35:00,HH00-00,295031095,241093513,0,0
2026-02-07 08:35:00,II00-00,153904664,34095520,13965,20948714
2026-02-07 08:35:00,JJ00-00,524439199,87934635,60319,90478913
2026-02-07 08:35:00,KK00-00,869087361,176632741,0,0
2026-02-07 08:35:00,LL00-00,476434521,674143278,42876,64314461
2026-02-07 08:35:00,MM00-00,179145590,229912389,0,0
2026-02-07 08:35:00,NN00-00,228800112,56707524,0,0
2026-02-07 08:35:00,OO00-00,381201875,524967015,49366,74050389
2026-02-07 08:35:00,PP00-00,163476302,54801667,0,0
2026-02-07 08:35:00,QQ00-00,151429988,313343099,0,0
2026-02-07 08:35:00,RR00-00,185078779,302030875,0,0
2026-02-07 08:35:00,SS00-00,492014984,366316622,0,0
2026-02-07 08:35:00,TT00-00,297547613,71929336,0,0
2026-02-07 08:35:00,UU00-00,90728937,399964455,0,0
2026-02-07 08:35:00,VV00-00,931349590,352894243,0,0
2026-02-07 08:35:00,WW00-00,316932470,195487088,0,0
2026-02-07 08:35:00,XX00-00,789950070,122972461,0,0
2026-02-07 08:35:00,YY00-00,586991541,726373359,0,0
2026-02-07 08:35:00,ZZ00-00,330128367,272625447,0,0
2026-02-07 08:40:00,AA00-00,158438295,391810046,0,0
2026-02-07 08:40:00,BB00-00,889059077,45346936,0,0
2026-02-07 08:40:00,CC00-00,43254470,437015384,3086,4630073
2026-02-07 08:40:00,DD00-00,154313907,409263891,0,0
2026-02-07 08:40:00,EE00-00,194633324,38878780,0,0
2026-02-07 08:40:00,FF00-00,115478837,109768212,11471,17207529
2026-02-07 08:40:00,GG00-00,145449654,496351633,0,0
2026-02-07 08:40:00,HH00-00,276166091,233892615,0,0
2026-02-07 08:40:00,II00-00,167399956,35882170,0,0
2026-02-07 08:40:00,JJ00-00,508708552,90008210,45520,68280617
2026-02-07 08:40:00,KK00-00,924599060,162207202,0,0
2026-02-07 08:40:00,LL00-00,519544499,710753014,0,0
2026-02-07 08:40:00,MM00-00,161364299,248920394,0,0
2026-02-07 08:40:00,NN00-00,239842050,54399667,0,0
2026-02-07 08:40:00,OO00-00,415421172,536331250,0,0
2026-02-07 08:40:00,PP00-00,168318930,55828666,0,0
2026-02-07 08:40:00,QQ00-00,137676778,282165626,0,0
2026-02-07 08:40:00,RR00-00,166571477,319294748,0,0
2026-02-07 08:40:00,SS00-00,512074041,344487267,0,0
2026-02-07 08:40:00,TT00-00,282102295,78972850,0,0
2026-02-07 08:40:00,UU00-00,83747416,381600925,8380,12571044
2026-02-07 08:40:00,VV00-00,1024476186,317974189,0,0
2026-02-07 08:40:00,WW00-00,335491234,190562576,0,0
2026-02-07 08:40:00,XX00-00,853050824,129261346,112965,169448168
2026-02-07 08:40:00,YY00-00,608380143,742533370,60233,90350963
2026-02-07 08:40:00,ZZ00-00,305535015,271447438,0,0
2026-02-07 08:45:00,AA00-00,150412783,413832083,0,0
2026-02-07 08:45:00,BB00-00,967228148,40930426,0,0
2026-02-07 08:45:00,CC00-00,41781841,451368872,0,0
2026-02-07 08:45:00,DD00-00,163445440,414633305,0,0
2026-02-07 08:45:00,EE00-00,178546031,39873601,13109,19664277
2026-02-07 08:45:00,FF00-00,105595891,106287953,7368,11052606
2026-02-07 08:45:00,GG00-00,147600579,499172222,0,0
2026-02-07 08:45:00,HH00-00,265991393,217770064,0,0
2026-02-07 08:45:00,II00-00,181104984,35601761,0,0
2026-02-07 08:45:00,JJ00-00,494275598,93007757,0,0
2026-02-07 08:45:00,KK00-00,1001628287,153796038,0,0
2026-02-07 08:45:00,LL00-00,553018376,686657599,50375,75563026
2026-02-07 08:45:00,MM00-00,149415309,230840619,0,0
2026-02-07 08:45:00,NN00-00,229880401,59685601,0,0
2026-02-07 08:45:00,OO00-00,428754645,505200006,0,0
2026-02-07 08:45:00,PP00-00,158887167,55290518,0,0
2026-02-07 08:45:00,QQ00-00,148353863,295649746,12842,19263637
2026-02-07 08:45:00,RR00-00,166633684,287368398,0,0
2026-02-07 08:45:00,SS00-00,517373123,314036602,0,0
2026-02-07 08:45:00,TT00-00,265045174,77595533,0,0
2026-02-07 08:45:00,UU00-00,85891774,384691170,0,0
2026-02-07 08:45:00,VV00-00,1025399109,298051995,113578,170367153
2026-02-07 08:45:00,WW00-00,332829055,205669421,0,0
2026-02-07 08:45:00,XX00-00,819809463,117917362,0,0
2026-02-07 08:45:00,YY00-00,563999727,707972716,0,0
2026-02-07 08:45:00,ZZ00-00,295571366,256363487,0,0
2026-02-07 08:50:00,AA00-00,162253453,376506380,0,0
2026-02-07 08:50:00,BB00-00,877312530,40112344,0,0
2026-02-07 08:50:00,CC00-00,45892877,410690889,0,0
2026-02-07 08:50:00,DD00-00,161359170,385530569,15141,22712699
2026-02-07 08:50:00,EE00-00,190305819,43843990,0,0
2026-02-07 08:50:00,FF00-00,97585928,103130052,11687,17531790
2026-02-07 08:50:00,GG00-00,150849902,492530284,0,0
2026-02-07 08:50:00,HH00-00,247520224,224493853,0,0
2026-02-07 08:50:00,II00-00,176789811,37733192,0,0
2026-02-07 08:50:00,JJ00-00,511163887,84796209,0,0
2026-02-07 08:50:00,KK00-00,931678862,161526920,99513,149270932
